timestamp,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_on_display_area,right_gaze_point_validity,left_pupil_diameter,left_pupil_validity,right_pupil_diameter,right_pupil_validity
2023-12-11 18:33:59.078257,"(0.4921777546405792, 0.4869832694530487)",1,"(0.5030994415283203, 0.45602887868881226)",1,3.714111328125,1,3.462066650390625,1
2023-12-11 18:33:59.094982,"(0.49358421564102173, 0.4879308342933655)",1,"(0.5044586062431335, 0.4585166871547699)",1,3.7125091552734375,1,3.447662353515625,1
2023-12-11 18:33:59.111529,"(0.4956265091896057, 0.4916503429412842)",1,"(0.5041691064834595, 0.4586975872516632)",1,3.7014312744140625,1,3.433929443359375,1
2023-12-11 18:33:59.128353,"(0.4958232045173645, 0.49241721630096436)",1,"(0.5031737685203552, 0.4589698612689972)",1,3.6902923583984375,1,3.435455322265625,1
2023-12-11 18:33:59.145013,"(0.49795857071876526, 0.4908454716205597)",1,"(0.503377377986908, 0.4589286148548126)",1,3.680938720703125,1,3.43719482421875,1
2023-12-11 18:33:59.161649,"(0.4986530542373657, 0.4898240864276886)",1,"(0.5038851499557495, 0.4542708992958069)",1,3.662139892578125,1,3.4220733642578125,1
2023-12-11 18:33:59.178204,"(0.5017226934432983, 0.4901789128780365)",1,"(0.5047821402549744, 0.45123592019081116)",1,3.643890380859375,1,3.4096527099609375,1
2023-12-11 18:33:59.194919,"(0.5021564960479736, 0.4899182617664337)",1,"(0.5037000775337219, 0.45278099179267883)",1,3.6381683349609375,1,3.4041595458984375,1
2023-12-11 18:33:59.211467,"(0.5038369297981262, 0.4888310730457306)",1,"(0.5021066665649414, 0.44911283254623413)",1,3.6228179931640625,1,3.3928070068359375,1
2023-12-11 18:33:59.228234,"(0.5028489828109741, 0.48749852180480957)",1,"(0.5036625266075134, 0.4463629424571991)",1,3.6076812744140625,1,3.380340576171875,1
2023-12-11 18:33:59.244927,"(0.5017008781433105, 0.4872881770133972)",1,"(0.5035780072212219, 0.4426552355289459)",1,3.5909881591796875,1,3.3718719482421875,1
2023-12-11 18:33:59.261598,"(0.5011958479881287, 0.4866451025009155)",1,"(0.5012382864952087, 0.4409344792366028)",1,3.58233642578125,1,3.363739013671875,1
2023-12-11 18:33:59.278152,"(0.4989287555217743, 0.4811987578868866)",1,"(0.49917635321617126, 0.4398147761821747)",1,3.5754547119140625,1,3.3493499755859375,1
2023-12-11 18:33:59.294915,"(0.4993695914745331, 0.48004457354545593)",1,"(0.5001676678657532, 0.44330042600631714)",1,3.561614990234375,1,3.346923828125,1
2023-12-11 18:33:59.311582,"(0.4981306791305542, 0.47699791193008423)",1,"(0.5009093284606934, 0.4463719427585602)",1,3.541351318359375,1,3.3469085693359375,1
2023-12-11 18:33:59.328149,"(0.4985027313232422, 0.4789588451385498)",1,"(0.5011143684387207, 0.4436841607093811)",1,3.5358734130859375,1,3.3343658447265625,1
2023-12-11 18:33:59.345055,"(0.5019756555557251, 0.48074662685394287)",1,"(0.5032536387443542, 0.4432242214679718)",1,3.5255279541015625,1,3.3322601318359375,1
2023-12-11 18:33:59.361634,"(0.5020655989646912, 0.47897252440452576)",1,"(0.5043948888778687, 0.44336575269699097)",1,3.512298583984375,1,3.3248748779296875,1
2023-12-11 18:33:59.378353,"(0.5021275281906128, 0.4805557429790497)",1,"(0.5046523213386536, 0.43945011496543884)",1,3.506683349609375,1,3.308807373046875,1
2023-12-11 18:33:59.394903,"(0.5030670762062073, 0.4777255356311798)",1,"(0.5050377249717712, 0.43439924716949463)",1,3.487762451171875,1,3.298583984375,1
2023-12-11 18:33:59.411625,"(0.48060256242752075, 0.4570774435997009)",1,"(0.49656614661216736, 0.4165964126586914)",1,3.4681396484375,1,3.3005828857421875,1
2023-12-11 18:33:59.428457,"(0.4713352918624878, 0.4352019727230072)",1,"(0.4883565604686737, 0.3938896059989929)",1,3.472686767578125,1,3.298980712890625,1
2023-12-11 18:33:59.445027,"(0.4766198694705963, 0.41699153184890747)",1,"(0.48903730511665344, 0.3780483901500702)",1,3.470947265625,1,3.2848663330078125,1
2023-12-11 18:33:59.461608,"(0.4789683222770691, 0.4130529761314392)",1,"(0.4900476932525635, 0.3732650876045227)",1,3.45770263671875,1,3.282684326171875,1
2023-12-11 18:33:59.478265,"(0.48074546456336975, 0.4118220806121826)",1,"(0.4906725287437439, 0.3751136362552643)",1,3.440216064453125,1,3.271453857421875,1
2023-12-11 18:33:59.495405,"(0.48119425773620605, 0.41130000352859497)",1,"(0.4909954071044922, 0.37583252787590027)",1,3.4320526123046875,1,3.267852783203125,1
2023-12-11 18:33:59.511719,"(0.4769989252090454, 0.41742143034935)",1,"(0.4921625554561615, 0.37312182784080505)",1,3.426055908203125,1,3.2494964599609375,1
2023-12-11 18:33:59.528355,"(0.4769442677497864, 0.4158044159412384)",1,"(0.49117761850357056, 0.3742018938064575)",1,3.413177490234375,1,3.23419189453125,1
2023-12-11 18:33:59.544941,"(0.47054487466812134, 0.4152868092060089)",1,"(0.4902370274066925, 0.3744511008262634)",1,3.400970458984375,1,3.2321929931640625,1
2023-12-11 18:33:59.561582,"(0.46840700507164, 0.4154684841632843)",1,"(0.48908698558807373, 0.37306657433509827)",1,3.388763427734375,1,3.223052978515625,1
2023-12-11 18:33:59.578176,"(0.4697236716747284, 0.4143109917640686)",1,"(0.4885002672672272, 0.37269023060798645)",1,3.360748291015625,1,3.211029052734375,1
2023-12-11 18:33:59.594919,"(0.4696879982948303, 0.4166812002658844)",1,"(0.48936501145362854, 0.37641188502311707)",1,3.3516998291015625,1,3.20404052734375,1
2023-12-11 18:33:59.611550,"(0.47576478123664856, 0.41798269748687744)",1,"(0.48738640546798706, 0.3769894540309906)",1,3.3399810791015625,1,3.1886138916015625,1
2023-12-11 18:33:59.628340,"(0.4763332009315491, 0.4211634397506714)",1,"(0.4874989092350006, 0.3783210813999176)",1,3.3304901123046875,1,3.177978515625,1
2023-12-11 18:33:59.644889,"(0.4747294485569, 0.42569833993911743)",1,"(0.49055349826812744, 0.3838372528553009)",1,3.3273773193359375,1,3.178863525390625,1
2023-12-11 18:33:59.661645,"(0.4763011038303375, 0.428244948387146)",1,"(0.49183300137519836, 0.38526126742362976)",1,3.32806396484375,1,3.181549072265625,1
2023-12-11 18:33:59.678185,"(0.4748065769672394, 0.42768993973731995)",1,"(0.4909616708755493, 0.3846087157726288)",1,3.3239288330078125,1,3.178466796875,1
2023-12-11 18:33:59.694941,"(0.47482290863990784, 0.42803955078125)",1,"(0.4909687042236328, 0.3841685354709625)",1,3.3081817626953125,1,3.167510986328125,1
2023-12-11 18:33:59.711619,"(0.4773462116718292, 0.4293603301048279)",1,"(0.49222531914711, 0.38459447026252747)",1,3.2992706298828125,1,3.148895263671875,1
2023-12-11 18:33:59.728278,"(0.4767438769340515, 0.4270515739917755)",1,"(0.4932123124599457, 0.3883879482746124)",1,3.2914581298828125,1,3.142791748046875,1
2023-12-11 18:33:59.744869,"(0.4827549159526825, 0.43142616748809814)",1,"(0.496064692735672, 0.39639461040496826)",1,3.256561279296875,1,3.120086669921875,1
2023-12-11 18:33:59.761660,"(0.3319965898990631, 0.3872261047363281)",1,"(0.35350263118743896, 0.361580491065979)",1,3.2917938232421875,1,3.1671295166015625,1
2023-12-11 18:33:59.778265,"(0.3319965898990631, 0.3872261047363281)",1,"(0.35350263118743896, 0.361580491065979)",1,3.2917938232421875,1,3.1671295166015625,1
2023-12-11 18:33:59.795019,"(0.286173939704895, 0.3668454587459564)",1,"(0.2939329743385315, 0.34647127985954285)",1,3.306640625,1,3.1835174560546875,1
2023-12-11 18:33:59.811505,"(0.27833446860313416, 0.3402619957923889)",1,"(0.28587257862091064, 0.33461037278175354)",1,3.3016204833984375,1,3.1915130615234375,1
2023-12-11 18:33:59.828205,"(0.2779207229614258, 0.33416879177093506)",1,"(0.2844351828098297, 0.33299827575683594)",1,3.2989349365234375,1,3.1938934326171875,1
2023-12-11 18:33:59.844895,"(0.2791721820831299, 0.33197328448295593)",1,"(0.28774294257164, 0.33136609196662903)",1,3.29400634765625,1,3.1956634521484375,1
2023-12-11 18:33:59.861637,"(0.28086721897125244, 0.3341389298439026)",1,"(0.29077914357185364, 0.3353674113750458)",1,3.292938232421875,1,3.1913909912109375,1
2023-12-11 18:33:59.878127,"(0.28127285838127136, 0.33297961950302124)",1,"(0.29144760966300964, 0.3339347839355469)",1,3.29998779296875,1,3.1970367431640625,1
2023-12-11 18:33:59.894929,"(0.27507129311561584, 0.32689177989959717)",1,"(0.2868524491786957, 0.3214277923107147)",1,3.316009521484375,1,3.200408935546875,1
2023-12-11 18:33:59.911573,"(0.275630921125412, 0.34556445479393005)",1,"(0.2881351411342621, 0.32561948895454407)",1,3.3338775634765625,1,3.1862640380859375,1
2023-12-11 18:33:59.928271,"(0.23036114871501923, 0.26841142773628235)",1,"(0.23815873265266418, 0.23137126863002777)",1,3.3512115478515625,1,3.196685791015625,1
2023-12-11 18:33:59.944962,"(0.2016618251800537, 0.2268311232328415)",1,"(0.2318972647190094, 0.21695849299430847)",1,3.3549041748046875,1,3.222412109375,1
2023-12-11 18:33:59.961664,"(0.20185843110084534, 0.2269287258386612)",1,"(0.22866161167621613, 0.2203245759010315)",1,3.3500518798828125,1,3.2246246337890625,1
2023-12-11 18:33:59.978139,"(0.20255403220653534, 0.22649982571601868)",1,"(0.22941696643829346, 0.22500255703926086)",1,3.3375091552734375,1,3.21221923828125,1
2023-12-11 18:33:59.994877,"(0.2034289538860321, 0.22704645991325378)",1,"(0.2286383956670761, 0.22251999378204346)",1,3.33538818359375,1,3.200897216796875,1
2023-12-11 18:34:00.011638,"(0.20431746542453766, 0.23646533489227295)",1,"(0.23236148059368134, 0.22548973560333252)",1,3.32696533203125,1,3.1959228515625,1
2023-12-11 18:34:00.028261,"(0.2054411917924881, 0.23861856758594513)",1,"(0.23456186056137085, 0.22593648731708527)",1,3.32275390625,1,3.1931304931640625,1
2023-12-11 18:34:00.044977,"(0.20635224878787994, 0.2398522049188614)",1,"(0.23560257256031036, 0.22826333343982697)",1,3.3135528564453125,1,3.1791839599609375,1
2023-12-11 18:34:00.061707,"(0.2083655148744583, 0.24458613991737366)",1,"(0.23683510720729828, 0.2327314168214798)",1,3.3039093017578125,1,3.164154052734375,1
2023-12-11 18:34:00.078908,"(0.21744920313358307, 0.24735315144062042)",1,"(0.239956334233284, 0.2358546406030655)",1,3.2920989990234375,1,3.15625,1
2023-12-11 18:34:00.094962,"(0.22577473521232605, 0.24779435992240906)",1,"(0.2521314322948456, 0.23579463362693787)",1,3.2785491943359375,1,3.155609130859375,1
2023-12-11 18:34:00.112424,"(0.24424976110458374, 0.2507394254207611)",1,"(0.25813472270965576, 0.23727014660835266)",1,3.287109375,1,3.1448516845703125,1
2023-12-11 18:34:00.128809,"(0.24690987169742584, 0.2552987337112427)",1,"(0.258257120847702, 0.23744505643844604)",1,3.296600341796875,1,3.1488494873046875,1
2023-12-11 18:34:00.145849,"(0.2469179332256317, 0.25517743825912476)",1,"(0.25982484221458435, 0.24248188734054565)",1,3.295684814453125,1,3.147003173828125,1
2023-12-11 18:34:00.162339,"(0.24582403898239136, 0.25415998697280884)",1,"(0.2604966163635254, 0.24402236938476562)",1,3.2953643798828125,1,3.14141845703125,1
2023-12-11 18:34:00.179173,"(0.24550290405750275, 0.2510925829410553)",1,"(0.259483277797699, 0.24200819432735443)",1,3.2987060546875,1,3.1513671875,1
2023-12-11 18:34:00.195762,"(0.2456953376531601, 0.2519659101963043)",1,"(0.26056376099586487, 0.24178709089756012)",1,3.3040313720703125,1,3.1526031494140625,1
2023-12-11 18:34:00.212304,"(0.24324095249176025, 0.254569411277771)",1,"(0.2607913613319397, 0.2377423197031021)",1,3.3144073486328125,1,3.151031494140625,1
2023-12-11 18:34:00.228875,"(0.24279990792274475, 0.2552269995212555)",1,"(0.2594756782054901, 0.2392001450061798)",1,3.31658935546875,1,3.1620635986328125,1
2023-12-11 18:34:00.245818,"(0.24085040390491486, 0.2562408149242401)",1,"(0.2608257532119751, 0.2395111322402954)",1,3.3299713134765625,1,3.1714019775390625,1
2023-12-11 18:34:00.262344,"(0.2431451380252838, 0.2588505446910858)",1,"(0.2622584402561188, 0.24237947165966034)",1,3.3443756103515625,1,3.174468994140625,1
2023-12-11 18:34:00.279302,"(0.2474835067987442, 0.2571571171283722)",1,"(0.2615278661251068, 0.2460462599992752)",1,3.3497772216796875,1,3.18182373046875,1
2023-12-11 18:34:00.296060,"(0.24633237719535828, 0.26170599460601807)",1,"(0.26107603311538696, 0.24741634726524353)",1,3.3547210693359375,1,3.1962738037109375,1
2023-12-11 18:34:00.312459,"(0.24479912221431732, 0.2613303065299988)",1,"(0.2619099020957947, 0.25465038418769836)",1,3.373138427734375,1,3.21356201171875,1
2023-12-11 18:34:00.329222,"(0.24544717371463776, 0.26169583201408386)",1,"(0.2622740566730499, 0.25793933868408203)",1,3.3928985595703125,1,3.2264862060546875,1
2023-12-11 18:34:00.345968,"(0.24354273080825806, 0.2736090123653412)",1,"(0.26306602358818054, 0.25523674488067627)",1,3.3978271484375,1,3.2401123046875,1
2023-12-11 18:34:00.362463,"(0.24558836221694946, 0.27655625343322754)",1,"(0.2638986110687256, 0.25499066710472107)",1,3.4138641357421875,1,3.2553863525390625,1
2023-12-11 18:34:00.378995,"(0.2464682012796402, 0.2777197062969208)",1,"(0.2634432911872864, 0.2562469244003296)",1,3.425811767578125,1,3.274261474609375,1
2023-12-11 18:34:00.396304,"(0.24589651823043823, 0.276314377784729)",1,"(0.263874888420105, 0.25765153765678406)",1,3.4450225830078125,1,3.28955078125,1
2023-12-11 18:34:00.412389,"(0.2475978136062622, 0.2793307602405548)",1,"(0.2662135064601898, 0.25963935256004333)",1,3.4579620361328125,1,3.2986297607421875,1
2023-12-11 18:34:00.429054,"(0.24952740967273712, 0.28358757495880127)",1,"(0.26602521538734436, 0.263298362493515)",1,3.4817047119140625,1,3.3169708251953125,1
2023-12-11 18:34:00.445876,"(0.2505527138710022, 0.28843429684638977)",1,"(0.2672053873538971, 0.2680203914642334)",1,3.50054931640625,1,3.3276519775390625,1
2023-12-11 18:34:00.462540,"(0.25025835633277893, 0.28832247853279114)",1,"(0.2687967121601105, 0.2688189446926117)",1,3.509918212890625,1,3.343231201171875,1
2023-12-11 18:34:00.479248,"(0.2551368772983551, 0.29547449946403503)",1,"(0.26613861322402954, 0.2696046233177185)",1,3.522613525390625,1,3.360809326171875,1
2023-12-11 18:34:00.495720,"(0.2552569508552551, 0.29600441455841064)",1,"(0.2653248906135559, 0.2699057459831238)",1,3.5434417724609375,1,3.3785400390625,1
2023-12-11 18:34:00.512596,"(0.2548580467700958, 0.2950632572174072)",1,"(0.2671493589878082, 0.2730270028114319)",1,3.56842041015625,1,3.3976593017578125,1
2023-12-11 18:34:00.529088,"(0.2599808871746063, 0.30791887640953064)",1,"(0.27275350689888, 0.2971247732639313)",1,3.5869903564453125,1,3.41180419921875,1
2023-12-11 18:34:00.545770,"(0.2754705548286438, 0.3442237079143524)",1,"(0.2802640199661255, 0.3207482397556305)",1,3.6127777099609375,1,3.418731689453125,1
2023-12-11 18:34:00.562132,"(0.41508397459983826, 0.5754875540733337)",1,"(0.42976394295692444, 0.5507771372795105)",1,3.643310546875,1,3.3950958251953125,1
2023-12-11 18:34:00.579109,"(0.42592400312423706, 0.580112099647522)",1,"(0.43925756216049194, 0.5636991858482361)",1,3.6603546142578125,1,3.4495086669921875,1
2023-12-11 18:34:00.595155,"(0.4329318404197693, 0.5904133915901184)",1,"(0.44297417998313904, 0.5737689137458801)",1,3.677215576171875,1,3.4759521484375,1
2023-12-11 18:34:00.611959,"(0.4314955472946167, 0.5921860933303833)",1,"(0.4418928027153015, 0.5730735659599304)",1,3.695892333984375,1,3.4855804443359375,1
2023-12-11 18:34:00.629366,"(0.4315910041332245, 0.5904722213745117)",1,"(0.4402036964893341, 0.5704150795936584)",1,3.707763671875,1,3.498504638671875,1
2023-12-11 18:34:00.645765,"(0.43010854721069336, 0.5883446931838989)",1,"(0.44129690527915955, 0.5753653645515442)",1,3.726165771484375,1,3.531524658203125,1
2023-12-11 18:34:00.662297,"(0.43015018105506897, 0.5860934853553772)",1,"(0.4408577084541321, 0.5747144222259521)",1,3.7444000244140625,1,3.5384368896484375,1
2023-12-11 18:34:00.679111,"(0.42995771765708923, 0.5846704244613647)",1,"(0.4397655725479126, 0.5689905881881714)",1,3.7680206298828125,1,3.539520263671875,1
2023-12-11 18:34:00.695824,"(0.4305810034275055, 0.583892822265625)",1,"(0.4396679103374481, 0.5674992799758911)",1,3.7900848388671875,1,3.5569610595703125,1
2023-12-11 18:34:00.712135,"(0.4293835461139679, 0.582029402256012)",1,"(0.43822622299194336, 0.5639348030090332)",1,3.80303955078125,1,3.5690460205078125,1
2023-12-11 18:34:00.728595,"(0.42873942852020264, 0.5801681280136108)",1,"(0.4388412833213806, 0.5622657537460327)",1,3.81878662109375,1,3.5887603759765625,1
2023-12-11 18:34:00.745699,"(0.42915377020835876, 0.5823795199394226)",1,"(0.43879976868629456, 0.5658274292945862)",1,3.838958740234375,1,3.60833740234375,1
2023-12-11 18:34:00.762732,"(0.4302029311656952, 0.5807163119316101)",1,"(0.43931448459625244, 0.5652300715446472)",1,3.85211181640625,1,3.6296844482421875,1
2023-12-11 18:34:00.779559,"(0.4288063049316406, 0.5798977613449097)",1,"(0.4386006295681, 0.5649003982543945)",1,3.8631134033203125,1,3.633880615234375,1
2023-12-11 18:34:00.795625,"(0.4280381202697754, 0.5790215730667114)",1,"(0.43819671869277954, 0.5643593072891235)",1,3.867919921875,1,3.6333465576171875,1
2023-12-11 18:34:00.812689,"(0.4287325143814087, 0.5788229703903198)",1,"(0.4382808208465576, 0.5618134140968323)",1,3.87493896484375,1,3.646026611328125,1
2023-12-11 18:34:00.829009,"(0.42959412932395935, 0.58061683177948)",1,"(0.44051501154899597, 0.5599884390830994)",1,3.8798370361328125,1,3.6470947265625,1
2023-12-11 18:34:00.845865,"(0.43277600407600403, 0.5784026980400085)",1,"(0.4400550425052643, 0.5543608665466309)",1,3.8757476806640625,1,3.6358184814453125,1
2023-12-11 18:34:00.862623,"(0.4323349595069885, 0.5779611468315125)",1,"(0.4386398196220398, 0.5529124140739441)",1,3.8659210205078125,1,3.63446044921875,1
2023-12-11 18:34:00.879281,"(0.43062058091163635, 0.5753036737442017)",1,"(0.4387018084526062, 0.5520134568214417)",1,3.8450469970703125,1,3.6298065185546875,1
2023-12-11 18:34:00.896137,"(0.43015244603157043, 0.5732802152633667)",1,"(0.43759414553642273, 0.5509636402130127)",1,3.8238372802734375,1,3.612030029296875,1
2023-12-11 18:34:00.912899,"(0.42795705795288086, 0.5675987601280212)",1,"(0.4346086382865906, 0.5538210868835449)",1,3.8126220703125,1,3.6060028076171875,1
2023-12-11 18:34:00.929456,"(0.42715734243392944, 0.5703103542327881)",1,"(0.4339062571525574, 0.5519850850105286)",1,3.80291748046875,1,3.592132568359375,1
2023-12-11 18:34:00.946302,"(0.42435064911842346, 0.5741236209869385)",1,"(0.43595653772354126, 0.5512662529945374)",1,3.7895355224609375,1,3.571563720703125,1
2023-12-11 18:34:00.962426,"(0.4252201318740845, 0.5740429162979126)",1,"(0.4358394145965576, 0.5514251589775085)",1,3.777618408203125,1,3.55120849609375,1
2023-12-11 18:34:00.979504,"(0.42380836606025696, 0.574657678604126)",1,"(0.4366759657859802, 0.5481338500976562)",1,3.763885498046875,1,3.5423431396484375,1
2023-12-11 18:34:00.995722,"(0.42452767491340637, 0.5756057500839233)",1,"(0.43761903047561646, 0.545837938785553)",1,3.749664306640625,1,3.5335845947265625,1
2023-12-11 18:34:01.012499,"(0.42806297540664673, 0.57567298412323)",1,"(0.4378278851509094, 0.546800971031189)",1,3.7351226806640625,1,3.5135650634765625,1
2023-12-11 18:34:01.029603,"(0.4280041456222534, 0.5738108158111572)",1,"(0.43907496333122253, 0.547036349773407)",1,3.7258148193359375,1,3.5020294189453125,1
2023-12-11 18:34:01.045703,"(0.4291302263736725, 0.5754231810569763)",1,"(0.4367865025997162, 0.5475133657455444)",1,3.708282470703125,1,3.49810791015625,1
2023-12-11 18:34:01.062498,"(0.4285341799259186, 0.5745049715042114)",1,"(0.4361301362514496, 0.5479001402854919)",1,3.7060699462890625,1,3.4983673095703125,1
2023-12-11 18:34:01.079732,"(0.4270942807197571, 0.5734958648681641)",1,"(0.4376250207424164, 0.5521969199180603)",1,3.722564697265625,1,3.500396728515625,1
2023-12-11 18:34:01.095570,"(0.4269157350063324, 0.5734815001487732)",1,"(0.43539685010910034, 0.5611899495124817)",1,3.71429443359375,1,3.4999237060546875,1
2023-12-11 18:34:01.111761,"(0.43063274025917053, 0.5789670944213867)",1,"(0.4321909546852112, 0.560377299785614)",1,3.6855621337890625,1,3.4624176025390625,1
2023-12-11 18:34:01.128551,"(0.40678584575653076, 0.7083750367164612)",1,"(0.41447126865386963, 0.6962958574295044)",1,3.6809539794921875,1,3.4485931396484375,1
2023-12-11 18:34:01.145621,"(0.4021052122116089, 0.7155532836914062)",1,"(0.4168548583984375, 0.7184455990791321)",1,3.6981964111328125,1,3.522918701171875,1
2023-12-11 18:34:01.162085,"(0.4008665382862091, 0.72612065076828)",1,"(0.41468438506126404, 0.728400707244873)",1,3.7016448974609375,1,3.5319061279296875,1
2023-12-11 18:34:01.179066,"(0.3998042941093445, 0.7238103747367859)",1,"(0.4104384481906891, 0.7302824854850769)",1,3.70257568359375,1,3.5335693359375,1
2023-12-11 18:34:01.195521,"(0.4001002013683319, 0.7191082835197449)",1,"(0.4095974862575531, 0.728640615940094)",1,3.706329345703125,1,3.5287628173828125,1
2023-12-11 18:34:01.212667,"(0.3991069793701172, 0.7223649621009827)",1,"(0.4145794212818146, 0.733309268951416)",1,3.7140655517578125,1,3.54730224609375,1
2023-12-11 18:34:01.229547,"(0.39947089552879333, 0.7221190333366394)",1,"(0.4153347313404083, 0.7320845127105713)",1,3.719635009765625,1,3.553192138671875,1
2023-12-11 18:34:01.246044,"(0.4033493399620056, 0.7242485880851746)",1,"(0.40999385714530945, 0.7228252291679382)",1,3.7281951904296875,1,3.52764892578125,1
2023-12-11 18:34:01.262703,"(0.39114511013031006, 0.7380229830741882)",1,"(0.3968212902545929, 0.7369651794433594)",1,3.7393341064453125,1,3.5362701416015625,1
2023-12-11 18:34:01.279611,"(0.38071051239967346, 0.7477079033851624)",1,"(0.38691428303718567, 0.7358598709106445)",1,3.7293853759765625,1,3.4884490966796875,1
2023-12-11 18:34:01.295679,"(0.3133079707622528, 0.799326479434967)",1,"(0.318242609500885, 0.8040135502815247)",1,3.73382568359375,1,3.50555419921875,1
2023-12-11 18:34:01.312938,"(0.3103218674659729, 0.7990236878395081)",1,"(0.31937435269355774, 0.8123218417167664)",1,3.7608184814453125,1,3.5695648193359375,1
2023-12-11 18:34:01.328998,"(0.31217706203460693, 0.7997585535049438)",1,"(0.3199407756328583, 0.8120617270469666)",1,3.778350830078125,1,3.5845184326171875,1
2023-12-11 18:34:01.346087,"(0.3180277943611145, 0.8003756999969482)",1,"(0.3162311613559723, 0.8061935901641846)",1,3.7851104736328125,1,3.57281494140625,1
2023-12-11 18:34:01.362296,"(0.3177381455898285, 0.7994678020477295)",1,"(0.3151625394821167, 0.8113121390342712)",1,3.7964935302734375,1,3.58514404296875,1
2023-12-11 18:34:01.379038,"(0.3176732659339905, 0.7953805923461914)",1,"(0.31993499398231506, 0.8128538727760315)",1,3.8147430419921875,1,3.60943603515625,1
2023-12-11 18:34:01.395390,"(0.31593191623687744, 0.7944527864456177)",1,"(0.3214768171310425, 0.808280885219574)",1,3.8240203857421875,1,3.619384765625,1
2023-12-11 18:34:01.413156,"(0.31161749362945557, 0.793804407119751)",1,"(0.315729558467865, 0.8048709034919739)",1,3.8339385986328125,1,3.60467529296875,1
2023-12-11 18:34:01.428999,"(0.3137328624725342, 0.7933179140090942)",1,"(0.3147270381450653, 0.8037199378013611)",1,3.8491973876953125,1,3.6169281005859375,1
2023-12-11 18:34:01.445912,"(0.31436827778816223, 0.7879871726036072)",1,"(0.3166152536869049, 0.8015890717506409)",1,3.86419677734375,1,3.6270904541015625,1
2023-12-11 18:34:01.462789,"(0.3134108781814575, 0.7891415953636169)",1,"(0.31806835532188416, 0.8034396171569824)",1,3.87518310546875,1,3.63018798828125,1
2023-12-11 18:34:01.479035,"(0.31173884868621826, 0.7876735329627991)",1,"(0.31951066851615906, 0.8076408505439758)",1,3.88037109375,1,3.6411285400390625,1
2023-12-11 18:34:01.495662,"(0.31107786297798157, 0.7877240180969238)",1,"(0.3182801902294159, 0.8097991943359375)",1,3.8932037353515625,1,3.650909423828125,1
2023-12-11 18:34:01.512648,"(0.312265545129776, 0.7896661162376404)",1,"(0.3217339515686035, 0.8114725947380066)",1,3.91015625,1,3.6722412109375,1
2023-12-11 18:34:01.528593,"(0.3132897913455963, 0.7881101369857788)",1,"(0.32252073287963867, 0.809966504573822)",1,3.9167022705078125,1,3.680450439453125,1
2023-12-11 18:34:01.545463,"(0.3203733265399933, 0.7924690246582031)",1,"(0.31656551361083984, 0.808769166469574)",1,3.917327880859375,1,3.6579437255859375,1
2023-12-11 18:34:01.562534,"(0.3124043941497803, 0.7778182625770569)",1,"(0.3117208778858185, 0.7812898755073547)",1,3.942352294921875,1,3.67535400390625,1
2023-12-11 18:34:01.579460,"(0.3000609874725342, 0.766148030757904)",1,"(0.311862975358963, 0.7603354454040527)",1,3.9514923095703125,1,3.65386962890625,1
2023-12-11 18:34:01.595051,"(0.26681941747665405, 0.5427924394607544)",1,"(0.2872284948825836, 0.5334630608558655)",1,4.0161590576171875,1,3.71282958984375,1
2023-12-11 18:34:01.612419,"(0.26681941747665405, 0.5427924394607544)",1,"(0.2872284948825836, 0.5334630608558655)",1,4.0161590576171875,1,3.71282958984375,1
2023-12-11 18:34:01.628730,"(0.26683202385902405, 0.3734080493450165)",1,"(0.26236456632614136, 0.3664151728153229)",1,4.078094482421875,1,3.7391357421875,1
2023-12-11 18:34:01.646171,"(0.263276606798172, 0.36323145031929016)",1,"(0.2649119794368744, 0.36474162340164185)",1,4.0665130615234375,1,3.7703094482421875,1
2023-12-11 18:34:01.662251,"(0.2656635344028473, 0.3635551631450653)",1,"(0.2674737572669983, 0.3708046078681946)",1,4.07720947265625,1,3.789947509765625,1
2023-12-11 18:34:01.679819,"(0.2667478919029236, 0.3674761950969696)",1,"(0.2643086612224579, 0.37035778164863586)",1,4.091339111328125,1,3.7801055908203125,1
2023-12-11 18:34:01.694668,"(0.2650233507156372, 0.3718020021915436)",1,"(0.2674584984779358, 0.37358295917510986)",1,4.0969696044921875,1,3.79058837890625,1
2023-12-11 18:34:01.712787,"(0.26267901062965393, 0.3687937557697296)",1,"(0.26620805263519287, 0.37669211626052856)",1,4.099029541015625,1,3.7852020263671875,1
2023-12-11 18:34:01.728012,"(0.26374301314353943, 0.3693849742412567)",1,"(0.26596134901046753, 0.3741515278816223)",1,4.0970458984375,1,3.7863311767578125,1
2023-12-11 18:34:01.745835,"(0.26192694902420044, 0.37843942642211914)",1,"(0.26605725288391113, 0.37428492307662964)",1,4.11181640625,1,3.7951812744140625,1
2023-12-11 18:34:01.762201,"(0.2621176242828369, 0.3810313642024994)",1,"(0.2640995979309082, 0.3757789433002472)",1,4.123870849609375,1,3.795196533203125,1
2023-12-11 18:34:01.778995,"(0.2634025812149048, 0.38407543301582336)",1,"(0.26550355553627014, 0.3795323073863983)",1,4.1128082275390625,1,3.7947998046875,1
2023-12-11 18:34:01.795651,"(0.2628580629825592, 0.3832368552684784)",1,"(0.2647269070148468, 0.3809375762939453)",1,4.1071014404296875,1,3.7934722900390625,1
